order_month,orders,mean_quantity,total_revenue,avg_order_price,hour
3203,10,1,3.0,43.75,43.75,2015-10-04 23:00:00
3204,10,1,3.0,48.25,48.25,2015-10-05 11:00:00
3205,10,8,3.88,484.0,60.5,2015-10-05 12:00:00
3206,10,1,1.0,12.5,12.5,2015-10-05 13:00:00
3207,10,3,3.0,161.25,53.75,2015-10-05 14:00:00
3208,10,8,2.5,307.1,38.39,2015-10-05 15:00:00
3209,10,5,2.4,182.2,36.44,2015-10-05 16:00:00
3210,10,12,2.58,522.9,43.58,2015-10-05 17:00:00
3211,10,6,2.33,231.7,38.62,2015-10-05 18:00:00
3212,10,3,2.0,107.75,35.92,2015-10-05 19:00:00
3213,10,3,1.33,70.7,23.57,2015-10-05 20:00:00
3214,10,4,1.5,98.0,24.5,2015-10-05 21:00:00
3215,10,1,4.0,62.0,62.0,2015-10-05 22:00:00
3216,10,3,1.33,59.0,19.67,2015-10-06 11:00:00
3217,10,11,3.73,664.15,60.38,2015-10-06 12:00:00
3218,10,9,2.0,285.75,31.75,2015-10-06 13:00:00
3219,10,3,1.67,77.75,25.92,2015-10-06 14:00:00
3220,10,3,2.0,97.95,32.65,2015-10-06 15:00:00
3221,10,4,1.5,112.25,28.06,2015-10-06 16:00:00
3222,10,5,2.2,188.4,37.68,2015-10-06 17:00:00
3223,10,9,2.33,334.95,37.22,2015-10-06 18:00:00
3224,10,2,1.5,50.25,25.12,2015-10-06 19:00:00
3225,10,2,3.0,106.7,53.35,2015-10-06 20:00:00
3226,10,1,1.0,12.75,12.75,2015-10-06 21:00:00
3227,10,2,1.0,29.5,14.75,2015-10-06 22:00:00
3228,10,4,1.0,66.7,16.68,2015-10-07 11:00:00
3229,10,9,2.67,388.5,43.17,2015-10-07 12:00:00
3230,10,7,1.43,159.75,22.82,2015-10-07 13:00:00
3231,10,6,1.5,153.5,25.58,2015-10-07 14:00:00
3232,10,7,3.43,418.3,59.76,2015-10-07 15:00:00
3233,10,4,2.25,149.25,37.31,2015-10-07 16:00:00
3234,10,4,2.0,126.0,31.5,2015-10-07 17:00:00
3235,10,9,1.78,254.9,28.32,2015-10-07 18:00:00
3236,10,6,2.17,209.75,34.96,2015-10-07 19:00:00
3237,10,5,1.4,118.0,23.6,2015-10-07 20:00:00
3238,10,3,1.33,51.5,17.17,2015-10-07 21:00:00
3239,10,7,2.86,336.25,48.04,2015-10-07 22:00:00
3240,10,7,1.29,153.5,21.93,2015-10-08 11:00:00
3241,10,7,3.29,392.4,56.06,2015-10-08 12:00:00
3242,10,5,1.8,150.2,30.04,2015-10-08 13:00:00
3243,10,3,1.33,71.0,23.67,2015-10-08 14:00:00
3244,10,2,2.5,88.9,44.45,2015-10-08 15:00:00
3245,10,9,2.33,358.45,39.83,2015-10-08 16:00:00
3246,10,3,2.0,108.75,36.25,2015-10-08 17:00:00
3247,10,10,2.1,337.5,33.75,2015-10-08 18:00:00
3248,10,2,2.0,73.5,36.75,2015-10-08 19:00:00
3249,10,3,2.33,118.25,39.42,2015-10-08 20:00:00
3250,10,4,2.5,178.75,44.69,2015-10-08 21:00:00
3251,10,4,1.5,108.25,27.06,2015-10-08 22:00:00
3252,10,1,1.0,12.5,12.5,2015-10-09 10:00:00
3253,10,6,3.67,334.25,55.71,2015-10-09 11:00:00
3254,10,8,2.62,332.75,41.59,2015-10-09 12:00:00
3255,10,9,2.22,324.95,36.11,2015-10-09 13:00:00
3256,10,4,1.25,91.25,22.81,2015-10-09 14:00:00
3257,10,3,2.0,96.0,32.0,2015-10-09 15:00:00
3258,10,10,2.5,395.4,39.54,2015-10-09 16:00:00
3259,10,5,2.6,232.3,46.46,2015-10-09 17:00:00
3260,10,4,2.5,191.95,47.99,2015-10-09 18:00:00
3261,10,7,2.43,273.25,39.04,2015-10-09 19:00:00
3262,10,2,2.5,77.75,38.88,2015-10-09 20:00:00
3263,10,3,1.0,53.5,17.83,2015-10-09 21:00:00
3264,10,2,1.5,54.0,27.0,2015-10-10 11:00:00
3265,10,4,1.0,59.25,14.81,2015-10-10 12:00:00
3266,10,4,4.25,277.95,69.49,2015-10-10 13:00:00
3267,10,8,2.0,260.45,32.56,2015-10-10 14:00:00
3268,10,3,3.0,139.7,46.57,2015-10-10 15:00:00
3269,10,5,1.8,146.0,29.2,2015-10-10 16:00:00
3270,10,6,1.67,173.45,28.91,2015-10-10 17:00:00
3271,10,5,2.6,211.75,42.35,2015-10-10 18:00:00
3272,10,4,2.75,180.95,45.24,2015-10-10 19:00:00
3273,10,10,2.3,387.2,38.72,2015-10-10 20:00:00
3274,10,4,2.75,195.35,48.84,2015-10-10 21:00:00
3275,10,6,2.5,224.15,37.36,2015-10-10 22:00:00
3276,10,3,2.0,106.15,35.38,2015-10-11 11:00:00
3277,10,7,1.86,213.25,30.46,2015-10-11 12:00:00
3278,10,10,2.4,404.75,40.48,2015-10-11 13:00:00
3279,10,2,1.5,45.0,22.5,2015-10-11 14:00:00
3280,10,4,1.75,112.25,28.06,2015-10-11 15:00:00
3281,10,7,1.43,145.0,20.71,2015-10-11 16:00:00
3282,10,8,2.25,288.0,36.0,2015-10-11 17:00:00
3283,10,7,2.43,251.0,35.86,2015-10-11 18:00:00
3284,10,7,2.43,283.2,40.46,2015-10-11 19:00:00
3285,10,5,1.8,161.25,32.25,2015-10-11 20:00:00
3286,10,2,1.0,32.75,16.38,2015-10-11 21:00:00
3287,10,5,1.4,117.75,23.55,2015-10-12 11:00:00
3288,10,6,2.17,213.5,35.58,2015-10-12 12:00:00
3289,10,11,2.0,385.2,35.02,2015-10-12 13:00:00
3290,10,4,2.75,176.5,44.12,2015-10-12 14:00:00
3291,10,5,1.4,114.75,22.95,2015-10-12 15:00:00
3292,10,3,1.67,79.75,26.58,2015-10-12 16:00:00
3293,10,10,1.9,314.65,31.46,2015-10-12 17:00:00
3294,10,2,1.0,33.5,16.75,2015-10-12 18:00:00
3295,10,4,1.75,118.5,29.62,2015-10-12 19:00:00
3296,10,5,2.2,177.75,35.55,2015-10-12 20:00:00
3297,10,4,2.0,137.5,34.38,2015-10-12 21:00:00
3298,10,3,2.0,116.25,38.75,2015-10-12 22:00:00
3299,10,4,3.5,232.4,58.1,2015-10-13 11:00:00
3300,10,8,3.0,362.0,45.25,2015-10-13 12:00:00
3301,10,4,1.5,102.75,25.69,2015-10-13 13:00:00
3302,10,5,2.2,174.5,34.9,2015-10-13 14:00:00
3303,10,6,2.67,270.2,45.03,2015-10-13 15:00:00
3304,10,4,2.5,176.0,44.0,2015-10-13 16:00:00
3305,10,6,2.17,218.45,36.41,2015-10-13 17:00:00
3306,10,5,2.0,170.95,34.19,2015-10-13 18:00:00
3307,10,8,2.38,324.95,40.62,2015-10-13 19:00:00
3308,10,5,2.0,163.0,32.6,2015-10-13 20:00:00
3309,10,1,4.0,70.5,70.5,2015-10-13 21:00:00
3310,10,2,2.0,60.25,30.12,2015-10-13 22:00:00
3311,10,1,1.0,14.5,14.5,2015-10-14 11:00:00
3312,10,14,2.29,501.4,35.81,2015-10-14 12:00:00
3313,10,7,2.14,240.9,34.41,2015-10-14 13:00:00
3314,10,4,4.0,280.7,70.18,2015-10-14 14:00:00
3315,10,2,2.0,62.0,31.0,2015-10-14 15:00:00
3316,10,5,2.2,172.7,34.54,2015-10-14 16:00:00
3317,10,5,1.8,152.25,30.45,2015-10-14 17:00:00
3318,10,6,2.33,210.5,35.08,2015-10-14 18:00:00
3319,10,3,1.33,63.7,21.23,2015-10-14 19:00:00
3320,10,9,2.44,368.45,40.94,2015-10-14 20:00:00
3321,10,1,4.0,79.25,79.25,2015-10-14 21:00:00
3322,10,7,3.57,436.65,62.38,2015-10-15 11:00:00
3323,10,12,1.58,309.75,25.81,2015-10-15 12:00:00
3324,10,19,3.37,1050.1,55.27,2015-10-15 13:00:00
3325,10,4,3.25,208.5,52.12,2015-10-15 14:00:00
3326,10,5,2.8,231.4,46.28,2015-10-15 15:00:00
3327,10,7,1.86,217.5,31.07,2015-10-15 16:00:00
3328,10,18,2.22,668.2,37.12,2015-10-15 17:00:00
3329,10,9,2.22,304.5,33.83,2015-10-15 18:00:00
3330,10,8,2.12,276.0,34.5,2015-10-15 19:00:00
3331,10,9,2.33,345.2,38.36,2015-10-15 20:00:00
3332,10,5,2.2,194.15,38.83,2015-10-15 21:00:00
3333,10,4,1.25,78.25,19.56,2015-10-15 22:00:00
3334,10,4,4.5,300.3,75.08,2015-10-16 11:00:00
3335,10,7,2.0,239.25,34.18,2015-10-16 12:00:00
3336,10,7,2.29,258.0,36.86,2015-10-16 13:00:00
3337,10,5,1.8,158.4,31.68,2015-10-16 14:00:00
3338,10,2,2.5,86.0,43.0,2015-10-16 15:00:00
3339,10,6,3.0,318.75,53.12,2015-10-16 16:00:00
3340,10,7,2.43,282.0,40.29,2015-10-16 17:00:00
3341,10,10,2.3,365.25,36.52,2015-10-16 18:00:00
3342,10,5,2.4,204.25,40.85,2015-10-16 19:00:00
3343,10,4,1.25,84.4,21.1,2015-10-16 20:00:00
3344,10,6,2.17,209.5,34.92,2015-10-16 21:00:00
3345,10,1,3.0,49.0,49.0,2015-10-16 22:00:00
3346,10,3,8.0,417.75,139.25,2015-10-17 12:00:00
3347,10,6,2.5,245.45,40.91,2015-10-17 13:00:00
3348,10,5,2.2,172.95,34.59,2015-10-17 15:00:00
3349,10,5,1.6,122.5,24.5,2015-10-17 16:00:00
3350,10,6,2.17,216.0,36.0,2015-10-17 17:00:00
3351,10,7,2.86,361.5,51.64,2015-10-17 18:00:00
3352,10,8,1.5,196.95,24.62,2015-10-17 19:00:00
3353,10,5,2.4,191.95,38.39,2015-10-17 20:00:00
3354,10,2,2.0,64.25,32.12,2015-10-17 21:00:00
3355,10,8,2.62,350.5,43.81,2015-10-17 22:00:00
3356,10,1,1.0,10.5,10.5,2015-10-18 11:00:00
3357,10,4,2.25,167.65,41.91,2015-10-18 12:00:00
3358,10,5,4.0,338.4,67.68,2015-10-18 13:00:00
3359,10,3,2.33,113.75,37.92,2015-10-18 14:00:00
3360,10,5,1.8,165.75,33.15,2015-10-18 15:00:00
3361,10,2,2.0,73.25,36.62,2015-10-18 16:00:00
3362,10,4,2.5,194.4,48.6,2015-10-18 17:00:00
3363,10,10,2.5,409.1,40.91,2015-10-18 18:00:00
3364,10,6,2.0,198.25,33.04,2015-10-18 19:00:00
3365,10,5,1.6,124.25,24.85,2015-10-18 20:00:00
3366,10,6,4.33,430.65,71.77,2015-10-20 11:00:00
3367,10,11,1.73,297.7,27.06,2015-10-20 12:00:00
3368,10,10,2.3,372.75,37.28,2015-10-20 13:00:00
3369,10,4,1.5,86.5,21.62,2015-10-20 15:00:00
3370,10,3,2.33,106.95,35.65,2015-10-20 16:00:00
3371,10,8,2.38,294.15,36.77,2015-10-20 17:00:00
3372,10,6,2.17,210.45,35.07,2015-10-20 18:00:00
3373,10,5,2.6,188.0,37.6,2015-10-20 19:00:00
3374,10,5,3.4,267.0,53.4,2015-10-20 20:00:00
3375,10,3,1.67,90.75,30.25,2015-10-20 21:00:00
3376,10,2,3.0,92.25,46.12,2015-10-20 22:00:00
3377,10,7,2.57,285.15,40.74,2015-10-21 11:00:00
3378,10,7,2.86,340.0,48.57,2015-10-21 12:00:00
3379,10,10,3.6,587.7,58.77,2015-10-21 13:00:00
3380,10,1,1.0,12.75,12.75,2015-10-21 14:00:00
3381,10,2,2.5,81.0,40.5,2015-10-21 15:00:00
3382,10,5,3.0,253.5,50.7,2015-10-21 16:00:00
3383,10,5,2.2,187.45,37.49,2015-10-21 17:00:00
3384,10,5,1.8,132.95,26.59,2015-10-21 18:00:00
3385,10,5,2.6,213.5,42.7,2015-10-21 19:00:00
3386,10,3,1.33,73.75,24.58,2015-10-21 20:00:00
3387,10,2,1.5,35.25,17.62,2015-10-21 21:00:00
3388,10,4,3.5,257.5,64.38,2015-10-21 22:00:00
3389,10,5,3.4,263.95,52.79,2015-10-22 11:00:00
3390,10,5,2.6,241.35,48.27,2015-10-22 12:00:00
3391,10,8,3.0,410.25,51.28,2015-10-22 13:00:00
3392,10,4,3.0,206.5,51.62,2015-10-22 14:00:00
3393,10,4,1.5,100.7,25.18,2015-10-22 15:00:00
3394,10,6,2.5,244.5,40.75,2015-10-22 16:00:00
3395,10,5,2.6,202.5,40.5,2015-10-22 17:00:00
3396,10,6,2.67,249.0,41.5,2015-10-22 18:00:00
3397,10,4,2.0,126.0,31.5,2015-10-22 19:00:00
3398,10,5,2.4,205.2,41.04,2015-10-22 20:00:00
3399,10,3,2.33,119.2,39.73,2015-10-22 21:00:00
3400,10,2,1.0,31.75,15.88,2015-10-22 22:00:00
3401,10,1,1.0,20.5,20.5,2015-10-23 11:00:00
3402,10,8,1.38,192.25,24.03,2015-10-23 12:00:00
3403,10,12,2.67,546.7,45.56,2015-10-23 13:00:00
3404,10,3,3.0,151.25,50.42,2015-10-23 14:00:00
3405,10,5,2.8,223.0,44.6,2015-10-23 15:00:00
3406,10,7,2.0,243.05,34.72,2015-10-23 16:00:00
3407,10,5,2.4,220.75,44.15,2015-10-23 17:00:00
3408,10,10,2.0,343.15,34.32,2015-10-23 18:00:00
3409,10,9,2.0,301.5,33.5,2015-10-23 19:00:00
3410,10,3,1.67,80.0,26.67,2015-10-23 20:00:00
3411,10,6,2.0,197.0,32.83,2015-10-23 21:00:00
3412,10,2,1.5,42.5,21.25,2015-10-23 22:00:00
3413,10,1,3.0,49.0,49.0,2015-10-23 23:00:00
3414,10,5,1.2,80.5,16.1,2015-10-24 12:00:00
3415,10,7,5.71,676.0,96.57,2015-10-24 13:00:00
3416,10,4,1.5,103.7,25.92,2015-10-24 14:00:00
3417,10,2,1.5,41.25,20.62,2015-10-24 15:00:00
3418,10,3,3.0,164.45,54.82,2015-10-24 16:00:00
3419,10,5,3.2,266.65,53.33,2015-10-24 17:00:00
3420,10,8,2.25,306.95,38.37,2015-10-24 18:00:00
3421,10,9,2.78,427.0,47.44,2015-10-24 19:00:00
3422,10,5,2.0,165.25,33.05,2015-10-24 20:00:00
3423,10,9,2.56,380.25,42.25,2015-10-24 21:00:00
3424,10,1,1.0,9.75,9.75,2015-10-24 22:00:00
3425,10,1,3.0,57.75,57.75,2015-10-24 23:00:00
3426,10,1,6.0,88.95,88.95,2015-10-25 11:00:00
3427,10,7,1.71,205.9,29.41,2015-10-25 12:00:00
3428,10,7,3.14,393.75,56.25,2015-10-25 13:00:00
3429,10,6,1.83,196.7,32.78,2015-10-25 14:00:00
3430,10,2,3.0,102.75,51.38,2015-10-25 15:00:00
3431,10,4,3.0,198.25,49.56,2015-10-25 16:00:00
3432,10,3,3.0,117.75,39.25,2015-10-25 17:00:00
3433,10,5,2.6,183.25,36.65,2015-10-25 18:00:00
3434,10,6,2.33,220.25,36.71,2015-10-25 19:00:00
3435,10,1,4.0,61.5,61.5,2015-10-25 20:00:00
3436,10,2,1.5,43.5,21.75,2015-10-25 21:00:00
3437,10,1,2.0,24.5,24.5,2015-10-25 22:00:00
3438,10,3,3.0,136.5,45.5,2015-10-27 11:00:00
3439,10,8,1.88,262.15,32.77,2015-10-27 12:00:00
3440,10,4,2.25,145.2,36.3,2015-10-27 13:00:00
3441,10,5,2.6,213.0,42.6,2015-10-27 14:00:00
3442,10,4,1.75,135.5,33.88,2015-10-27 15:00:00
3443,10,6,2.33,231.75,38.62,2015-10-27 16:00:00
3444,10,9,1.56,243.85,27.09,2015-10-27 17:00:00
3445,10,6,1.67,173.0,28.83,2015-10-27 18:00:00
3446,10,6,1.33,118.95,19.82,2015-10-27 19:00:00
3447,10,4,2.25,144.5,36.12,2015-10-27 20:00:00
3448,10,4,2.0,116.5,29.12,2015-10-27 21:00:00
3449,10,3,1.33,67.75,22.58,2015-10-27 22:00:00
3450,10,4,3.5,232.0,58.0,2015-10-28 11:00:00
3451,10,8,1.12,152.15,19.02,2015-10-28 12:00:00
3452,10,10,1.6,234.0,23.4,2015-10-28 13:00:00
3453,10,4,2.25,136.25,34.06,2015-10-28 14:00:00
3454,10,7,1.86,221.0,31.57,2015-10-28 15:00:00
3455,10,3,1.33,66.5,22.17,2015-10-28 16:00:00
3456,10,10,1.4,215.95,21.6,2015-10-28 17:00:00
3457,10,5,1.4,115.4,23.08,2015-10-28 18:00:00
3458,10,2,1.0,23.0,11.5,2015-10-28 19:00:00
3459,10,3,1.33,58.75,19.58,2015-10-28 20:00:00
3460,10,6,1.5,140.2,23.37,2015-10-28 21:00:00
3461,10,1,3.0,40.75,40.75,2015-10-28 22:00:00
3462,10,1,8.0,144.5,144.5,2015-10-29 11:00:00
3463,10,9,1.78,267.75,29.75,2015-10-29 12:00:00
3464,10,11,2.18,397.85,36.17,2015-10-29 13:00:00
3465,10,4,1.75,109.25,27.31,2015-10-29 14:00:00
3466,10,2,2.0,69.7,34.85,2015-10-29 15:00:00
3467,10,6,1.83,189.75,31.62,2015-10-29 16:00:00
3468,10,10,2.0,321.2,32.12,2015-10-29 17:00:00
3469,10,6,2.83,277.0,46.17,2015-10-29 18:00:00
3470,10,3,1.33,65.0,21.67,2015-10-29 19:00:00
3471,10,4,2.25,139.0,34.75,2015-10-29 20:00:00
3472,10,2,3.5,124.0,62.0,2015-10-29 21:00:00
3473,10,1,4.0,64.75,64.75,2015-10-29 22:00:00
3474,10,5,2.0,173.5,34.7,2015-10-30 11:00:00
3475,10,10,4.3,733.15,73.32,2015-10-30 12:00:00
3476,10,10,2.0,335.7,33.57,2015-10-30 13:00:00
3477,10,2,3.0,102.0,51.0,2015-10-30 14:00:00
3478,10,5,2.2,178.5,35.7,2015-10-30 15:00:00
3479,10,2,3.5,106.5,53.25,2015-10-30 16:00:00
3480,10,4,1.25,86.5,21.62,2015-10-30 17:00:00
3481,10,5,3.2,267.5,53.5,2015-10-30 18:00:00
3482,10,3,2.67,121.0,40.33,2015-10-30 19:00:00
3483,10,6,2.33,223.0,37.17,2015-10-30 20:00:00
3484,10,6,2.83,266.0,44.33,2015-10-30 21:00:00
3485,10,5,1.8,143.25,28.65,2015-10-30 22:00:00
3486,10,4,5.0,318.65,79.66,2015-10-31 12:00:00
3487,10,3,5.33,255.65,85.22,2015-10-31 13:00:00
3488,10,5,2.4,195.45,39.09,2015-10-31 14:00:00
3489,10,8,2.12,290.75,36.34,2015-10-31 15:00:00
3490,10,5,1.6,142.25,28.45,2015-10-31 16:00:00
3491,10,6,2.67,285.1,47.52,2015-10-31 17:00:00
3492,10,6,1.33,133.75,22.29,2015-10-31 18:00:00
3493,10,13,2.38,525.7,40.44,2015-10-31 19:00:00
3494,10,7,2.14,246.05,35.15,2015-10-31 20:00:00
3495,10,8,1.75,222.5,27.81,2015-10-31 21:00:00
3496,10,4,2.0,129.0,32.25,2015-10-31 22:00:00
3497,11,4,1.5,95.75,23.94,2015-11-01 11:00:00
3498,11,5,3.2,243.75,48.75,2015-11-01 12:00:00
3499,11,6,2.5,253.5,42.25,2015-11-01 13:00:00
3500,11,7,2.14,208.95,29.85,2015-11-01 14:00:00
3501,11,8,2.25,295.25,36.91,2015-11-01 16:00:00
3502,11,7,1.71,189.95,27.14,2015-11-01 17:00:00
3503,11,4,2.5,165.0,41.25,2015-11-01 18:00:00
3504,11,8,2.12,291.0,36.38,2015-11-01 19:00:00
3505,11,1,4.0,79.4,79.4,2015-11-01 20:00:00
3506,11,2,1.5,49.75,24.88,2015-11-01 21:00:00
3507,11,5,2.8,207.9,41.58,2015-11-02 11:00:00
3508,11,11,1.82,315.45,28.68,2015-11-02 12:00:00
3509,11,7,2.29,295.25,42.18,2015-11-02 13:00:00
3510,11,5,2.2,183.0,36.6,2015-11-02 14:00:00
3511,11,3,2.67,126.9,42.3,2015-11-02 15:00:00
3512,11,1,1.0,20.75,20.75,2015-11-02 16:00:00
3513,11,11,2.09,347.75,31.61,2015-11-02 17:00:00
3514,11,7,2.43,271.75,38.82,2015-11-02 18:00:00
3515,11,11,2.64,449.85,40.9,2015-11-02 19:00:00
3516,11,4,2.75,159.2,39.8,2015-11-02 20:00:00
3517,11,4,1.25,82.2,20.55,2015-11-02 21:00:00
3518,11,10,3.0,504.65,50.46,2015-11-03 12:00:00
3519,11,8,2.38,298.5,37.31,2015-11-03 13:00:00
3520,11,7,2.0,236.4,33.77,2015-11-03 14:00:00
3521,11,4,1.25,74.75,18.69,2015-11-03 15:00:00
3522,11,9,2.44,396.65,44.07,2015-11-03 16:00:00
3523,11,7,1.57,177.5,25.36,2015-11-03 17:00:00
3524,11,8,2.5,313.5,39.19,2015-11-03 18:00:00
3525,11,2,1.5,49.5,24.75,2015-11-03 19:00:00
3526,11,1,3.0,48.75,48.75,2015-11-03 20:00:00
3527,11,2,1.0,30.75,15.38,2015-11-03 21:00:00
3528,11,4,1.25,76.75,19.19,2015-11-03 22:00:00
3529,11,1,1.0,16.25,16.25,2015-11-04 11:00:00
3530,11,2,6.5,232.75,116.38,2015-11-04 12:00:00
3531,11,6,1.5,161.65,26.94,2015-11-04 13:00:00
3532,11,4,1.75,109.5,27.38,2015-11-04 14:00:00
3533,11,8,1.75,230.5,28.81,2015-11-04 15:00:00
3534,11,7,3.43,411.2,58.74,2015-11-04 16:00:00
3535,11,5,2.4,224.0,44.8,2015-11-04 17:00:00
3536,11,8,1.38,181.25,22.66,2015-11-04 18:00:00
3537,11,5,3.0,239.95,47.99,2015-11-04 19:00:00
3538,11,7,2.71,294.2,42.03,2015-11-04 20:00:00
3539,11,6,2.5,240.75,40.12,2015-11-04 21:00:00
3540,11,4,3.25,201.75,50.44,2015-11-04 22:00:00
3541,11,7,2.0,208.5,29.79,2015-11-05 11:00:00
3542,11,4,3.75,264.0,66.0,2015-11-05 12:00:00
3543,11,10,1.2,184.0,18.4,2015-11-05 13:00:00
3544,11,5,4.0,347.95,69.59,2015-11-05 14:00:00
3545,11,1,1.0,12.0,12.0,2015-11-05 15:00:00
3546,11,5,3.4,293.3,58.66,2015-11-05 16:00:00
3547,11,9,2.89,459.85,51.09,2015-11-05 17:00:00
3548,11,4,1.75,117.5,29.38,2015-11-05 18:00:00
3549,11,10,2.5,384.45,38.44,2015-11-05 19:00:00
3550,11,2,1.5,56.0,28.0,2015-11-05 20:00:00
3551,11,3,1.33,60.5,20.17,2015-11-05 21:00:00
3552,11,4,1.5,108.25,27.06,2015-11-06 11:00:00
3553,11,9,3.11,446.75,49.64,2015-11-06 12:00:00
3554,11,9,2.44,370.0,41.11,2015-11-06 13:00:00
3555,11,6,4.67,472.5,78.75,2015-11-06 14:00:00
3556,11,4,2.5,161.9,40.48,2015-11-06 15:00:00
3557,11,6,1.67,181.0,30.17,2015-11-06 16:00:00
3558,11,7,2.29,287.4,41.06,2015-11-06 17:00:00
3559,11,8,2.25,298.2,37.28,2015-11-06 18:00:00
3560,11,3,1.33,63.0,21.0,2015-11-06 19:00:00
3561,11,7,1.43,162.5,23.21,2015-11-06 20:00:00
3562,11,5,1.2,99.0,19.8,2015-11-06 21:00:00
3563,11,1,1.0,20.25,20.25,2015-11-07 11:00:00
3564,11,5,1.8,144.25,28.85,2015-11-07 12:00:00
3565,11,4,4.0,246.95,61.74,2015-11-07 13:00:00
3566,11,3,1.67,81.25,27.08,2015-11-07 14:00:00
3567,11,3,2.0,99.0,33.0,2015-11-07 15:00:00
3568,11,7,2.0,232.25,33.18,2015-11-07 16:00:00
3569,11,5,1.8,132.5,26.5,2015-11-07 17:00:00
3570,11,6,2.33,264.75,44.12,2015-11-07 18:00:00
3571,11,6,3.33,351.8,58.63,2015-11-07 19:00:00
3572,11,9,2.11,319.3,35.48,2015-11-07 20:00:00
3573,11,3,3.33,168.75,56.25,2015-11-07 21:00:00
3574,11,1,2.0,24.5,24.5,2015-11-07 22:00:00
3575,11,5,4.6,410.9,82.18,2015-11-08 11:00:00
3576,11,8,2.38,321.5,40.19,2015-11-08 12:00:00
3577,11,9,1.33,218.2,24.24,2015-11-08 13:00:00
3578,11,4,2.0,129.25,32.31,2015-11-08 14:00:00
3579,11,5,1.6,132.0,26.4,2015-11-08 15:00:00
3580,11,4,3.0,192.75,48.19,2015-11-08 16:00:00
3581,11,3,1.33,65.5,21.83,2015-11-08 17:00:00
3582,11,6,2.5,254.95,42.49,2015-11-08 18:00:00
3583,11,5,1.4,105.0,21.0,2015-11-08 19:00:00
3584,11,7,1.71,193.7,27.67,2015-11-08 20:00:00
3585,11,6,2.17,205.25,34.21,2015-11-08 21:00:00
3586,11,2,2.0,61.0,30.5,2015-11-08 22:00:00
3587,11,3,1.33,56.5,18.83,2015-11-09 11:00:00
3588,11,5,2.2,180.75,36.15,2015-11-09 12:00:00
3589,11,9,2.0,305.25,33.92,2015-11-09 13:00:00
3590,11,9,3.33,490.65,54.52,2015-11-09 14:00:00
3591,11,6,1.67,169.7,28.28,2015-11-09 15:00:00
3592,11,5,2.0,149.4,29.88,2015-11-09 16:00:00
3593,11,15,1.8,481.15,32.08,2015-11-09 17:00:00
3594,11,7,2.57,293.4,41.91,2015-11-09 18:00:00
3595,11,6,2.83,283.4,47.23,2015-11-09 19:00:00
3596,11,4,1.25,84.25,21.06,2015-11-09 20:00:00
3597,11,5,1.8,140.95,28.19,2015-11-09 21:00:00
3598,11,3,2.67,126.5,42.17,2015-11-09 22:00:00
3599,11,1,4.0,60.0,60.0,2015-11-10 11:00:00
3600,11,3,8.67,451.3,150.43,2015-11-10 12:00:00
3601,11,4,2.0,134.25,33.56,2015-11-10 13:00:00
3602,11,3,1.33,59.25,19.75,2015-11-10 14:00:00
3603,11,4,3.25,213.0,53.25,2015-11-10 15:00:00
3604,11,4,2.25,131.0,32.75,2015-11-10 16:00:00
3605,11,9,2.44,355.5,39.5,2015-11-10 17:00:00
3606,11,5,2.8,232.45,46.49,2015-11-10 18:00:00
3607,11,4,2.0,122.5,30.62,2015-11-10 19:00:00
3608,11,3,1.33,67.5,22.5,2015-11-10 20:00:00
3609,11,2,3.0,89.5,44.75,2015-11-10 21:00:00
3610,11,2,1.0,29.0,14.5,2015-11-11 11:00:00
3611,11,4,4.0,279.75,69.94,2015-11-11 12:00:00
3612,11,11,3.0,539.9,49.08,2015-11-11 13:00:00
3613,11,2,1.5,53.5,26.75,2015-11-11 14:00:00
3614,11,4,2.0,145.45,36.36,2015-11-11 15:00:00
3615,11,6,2.83,268.25,44.71,2015-11-11 16:00:00
3616,11,4,1.75,126.15,31.54,2015-11-11 17:00:00
3617,11,3,3.33,158.2,52.73,2015-11-11 18:00:00
3618,11,5,2.4,190.75,38.15,2015-11-11 19:00:00
3619,11,2,1.5,35.5,17.75,2015-11-11 20:00:00
3620,11,1,2.0,32.5,32.5,2015-11-11 21:00:00
3621,11,4,1.25,87.25,21.81,2015-11-11 22:00:00
3622,11,2,1.5,49.25,24.62,2015-11-12 11:00:00
3623,11,11,2.36,421.6,38.33,2015-11-12 12:00:00
3624,11,10,2.0,309.25,30.92,2015-11-12 13:00:00
3625,11,5,1.6,121.5,24.3,2015-11-12 14:00:00
3626,11,2,8.0,274.75,137.38,2015-11-12 15:00:00
3627,11,4,1.75,110.45,27.61,2015-11-12 16:00:00
3628,11,5,2.2,170.9,34.18,2015-11-12 17:00:00
3629,11,8,2.12,269.15,33.64,2015-11-12 18:00:00
3630,11,8,2.5,321.25,40.16,2015-11-12 19:00:00
3631,11,6,2.17,205.5,34.25,2015-11-12 20:00:00
3632,11,6,1.67,173.7,28.95,2015-11-12 21:00:00
3633,11,6,2.17,206.7,34.45,2015-11-12 22:00:00
3634,11,3,2.0,95.0,31.67,2015-11-13 11:00:00
3635,11,5,1.8,152.75,30.55,2015-11-13 12:00:00
3636,11,9,2.44,333.5,37.06,2015-11-13 13:00:00
3637,11,3,4.33,203.25,67.75,2015-11-13 14:00:00
3638,11,4,1.25,92.5,23.12,2015-11-13 15:00:00
